"ProfileTypeId","ConstId","ConstName","ConstCat","ConstVal","ConstString","ConstDesc"
"2","10187","InitAddMonthIntervalCo                                          ","I","","","Unscaled value of AddMonthIntervalCo"
"2","10188","InitDTDateDiffCo                                                ","I","","","Unscaled value of DTDateDiffCo"
"2","10189","InitDTTSDiffCo                                                  ","I","","","Unscaled value of DTTSDiffCo"
"2","10190","InitDTTimeDiffCo                                                ","I","","","Unscaled value of DTTimeDiffCo"
"2","10191","InitTS2DateCo                                                   ","I","","","Unscaled value of TS2DateCo"
"2","10192","InitTS2TimeCo                                                   ","I","","","Unscaled value of TS2TimeCo"
"2","10193","InitDate2TsTzCo                                                 ","I","","","Unscaled value of Date2TsTzCo"
"2","10194","InitDec18toIntervalCo                                           ","I","","","Unscaled value of Dec18toIntervalCo"
"2","10195","InitDecBigtoIntervalCo                                          ","I","","","Unscaled value of DecBigtoIntervalCo"
"2","10196","InitExportDTICo                                                 ","I","","","Unscaled value of ExportDTICo"
"2","10197","InitImportDTICo                                                 ","I","","","Unscaled value of ImportDTICo"
"2","10198","InitBytesFcnCo                                                  ","I","","","Unscaled value of BytesFcnCo"
"2","10199","InitCharsFcnCo                                                  ","I","","","Unscaled value of CharsFcnCo"
"2","10200","InitUDTCastOpCo                                                 ","I","","","Unscaled value of UDTCastOpCo"
"2","10201","InitUDFProctectedCo                                             ","I","","","Unscaled value of UDFProctectedCo"
"2","10202","InitUDFNotProctectedCo                                          ","I","","","Unscaled value of UDFNotProctectedCo"
"2","10203","InitUDMProctectedCo                                             ","I","","","Unscaled value of UDMProctectedCo"
"2","10204","InitUDMNotProctectedCo                                          ","I","","","Unscaled value of Minimum cost to execute to a UDM in non protected mode"
"2","10205","InitEditCo                                                      ","I","","","Unscaled value of EditCo"
"2","10206","InitDEditCo                                                     ","I","","","Unscaled value of DEditCo"
"2","10207","InitHashBucketCo                                                ","I","","","Unscaled value of HashBucketCo"
"2","10208","InitHashBakAmpCo                                                ","I","","","Unscaled value of HashBakAmpCo"
"2","10209","InitHashAmpCo                                                   ","I","","","Unscaled value of HashAmpCo"
"2","10210","InitRelationCo                                                  ","I","","","Unscaled value of RelationCo"
"2","10211","InitCompareRealCo                                               ","I","","","Unscaled value of CompareRealCo"
"2","10212","InitCompareIntegerCo                                            ","I","","","Unscaled value of CompareIntegerCo"
"2","10213","InitCompareIntervalCo                                           ","I","","","Unscaled value of CompareIntervalCo"
"2","10214","InitTrimTrailCf                                                 ","I","","","Unscaled value of TrimTrailCf"
"2","10215","InitTrimTrailOv                                                 ","I","","","Unscaled value of TrimTrailOv"
"2","10216","InitTrimBothCf                                                  ","I","","","Unscaled value of TrimBothCf"
"2","10217","InitTrimBothOv                                                  ","I","","","Unscaled value of TrimBothOv"
"2","10218","InitSubStrCf                                                    ","I","","","Unscaled value of SubStrCf"
"2","10219","InitSubStrOv                                                    ","I","","","Unscaled value of SubStrOv"
"2","10220","InitLikeCompareCf                                               ","I","","","Unscaled value of LikeCompareCf"
"2","10221","InitLikeCompareOv                                               ","I","","","Unscaled value of LikeCompareOv"
"2","10222","InitConcatCf                                                    ","I","","","Unscaled value of ConcatCf"
"2","10223","InitConcatOv                                                    ","I","","","Unscaled value of ConcatOv"
"2","10224","InitLowerCf                                                     ","I","","","Unscaled value of LowerCf"
"2","10225","InitLowerOv                                                     ","I","","","Unscaled value of LowerOv"
"2","10226","InitUpperCf                                                     ","I","","","Unscaled value of UpperCf"
"2","10227","InitUpperOv                                                     ","I","","","Unscaled value of UpperOv"
"2","10228","InitChar2HexIntCf                                               ","I","","","Unscaled value of Char2HexIntCf"
"2","10229","InitChar2HexIntOv                                               ","I","","","Unscaled value of Char2HexIntOv"
"2","10230","InitTranslateCf                                                 ","I","","","Unscaled value of TranslateCf"
"2","10231","InitTranslateOv                                                 ","I","","","Unscaled value of TranslateOv"
"2","10232","InitUnused1                                                     ","I","","","Unscaled value of Unused1"
"2","10233","InitUnused2                                                     ","I","","","Unscaled value of Unused2"
"2","10234","InitNoAggressiveRowKeyJCost                                     ","I","","","Unscaled value of NoAggressiveRowKeyJCost"
"2","10235","InitDisableCIReadCost                                           ","I","","","Unscaled value of DisableCIReadCost"
"2","10236","InitDirHJProbeOvCo                                              ","I","","","Unscaled value of DirHJProbeOvCo"
"2","10237","InitCompareRowidCo                                              ","I","","","Unscaled value of CompareRowidCo"
"2","10238","InitHTBuildCf                                                   ","I","","","Unscaled value of HTBuildCf"
"2","10239","InitHTBuildOv                                                   ","I","","","Unscaled value of HTBuildOv"
"2","10240","InitDirHTBuildCf                                                ","I","","","Unscaled value of DirHTBuildCf"
"2","10241","InitDirHTBuildOv                                                ","I","","","Unscaled value of DirHTBuildOv"
"2","10242","InitHTProbeCf                                                   ","I","","","Unscaled value of HTProbeCf"
"2","10243","InitHTProbeOv                                                   ","I","","","Unscaled value of HTProbeOv"
"2","10244","HashProbeSameDBCo                                               ","I","","","Unscaled value of HashProbeSameDBCo"
"2","10245","InitHashProbeMaxCo                                              ","I","","","Unscaled value of HashProbeMaxCo"
"2","10246","InitHashProbeLogCf1                                             ","I","","","Unscaled value of HashProbeLogCf1"
"2","10247","InitHashProbeLogCf2                                             ","I","","","Unscaled value of HashProbeLogCf2"
"2","10248","InitHashProbePowCf1                                             ","I","","","Unscaled value of HashProbePowCf1"
"2","10249","InitHashProbePowCf2                                             ","I","","","Unscaled value of HashProbePowCf2"
"2","10250","InitPJCacheBuildCf                                              ","I","","","Unscaled value of PJCacheBuildCf"
"2","10251","InitPJCacheBuildOv                                              ","I","","","Unscaled value of PJCacheBuildOv"
"2","10252","InitPJRowAccessCo                                               ","I","","","Unscaled value of PJRowAccessCo"
"2","10253","InitMJRowAccessCf                                               ","I","","","Unscaled value of MJRowAccessCf"
"2","10254","InitMJRowAccessOv                                               ","I","","","Unscaled value of MJRowAccessOv"
"2","10255","InitHashRowCo                                                   ","I","","","Unscaled value of HashRowCo"
"2","10256","InitStringCompareCf                                             ","I","","","Unscaled value of StringCompareCf"
"2","10257","InitStringCompareOv                                             ","I","","","Unscaled value of StringCompareOv"
"2","10258","InitCaseExprOv                                                  ","I","","","Unscaled value of CaseExprOv"
"2","10259","InitPPILoadCf                                                   ","I","","","Unscaled value of PPILoadCf"
"2","10260","InitPPILoadOv                                                   ","I","","","Unscaled value of PPILoadOv"
"2","10261","InitLowSkewAllowance                                            ","I","","","Unscaled value of LowSkewAllowance"
"2","10262","InitPPIRowAccessCf                                              ","I","","","Unscaled value of PPIRowAccessCf"
"2","10263","InitPPIRowAccessOv                                              ","I","","","Unscaled value of PPIRowAccessOv"
"2","10264","InitHTProbeNoMatchCo                                            ","I","","","Unscaled value of HTProbeNoMatchCo"
"2","10265","InitHeapSortOv                                                  ","I","","","Unscaled value of HeapSortOv"
"2","10266","InitHeapSortCf                                                  ","I","","","Unscaled value of HeapSortCf"
"2","10267","InitHTProbeCf1                                                  ","I","","","Unscaled value of HTProbeCf1"
"2","10268","InitHTProbeOv1                                                  ","I","","","Unscaled value of HTProbeOv1"
"2","10269","InitHTProbeBd1                                                  ","I","","","Unscaled value of HTProbeBd1"
"2","10270","InitHTProbeCf2                                                  ","I","","","Unscaled value of HTProbeCf2"
"2","10271","InitHTProbeOv2                                                  ","I","","","Unscaled value of HTProbeOv2"
"2","10512","OptTableReadRate                                                ","C","","","Disk array read access rate for a table. Number of table block reads per second at assumed block size."
"2","10513","OptSpoolReadRate                                                ","C","","","Disk array read access rate for a spool. Number of spool block reads per second at assumed block size."
"2","10514","OptIndexReadRate                                                ","C","","","Disk array read access rate for an index. Number of index block reads per second at assumed block size."
"2","10515","OptTableWriteRate                                               ","C","","","Disk array write access rate for a table. Number of table block writes per second at assumed block size."
"2","10516","OptSpoolWriteRate                                               ","C","","","Disk array write access rate for a spool. Number of spool block writes per second at assumed block size."
"2","10517","OptIndexWriteRate                                               ","C","","","Disk array write access rate for an index. Number of index block writes per second at assumed block size."
"2","10600","OptByNetRedOvhd                                                 ","C","","","Defines the network row redistribution overhead cost, point-to-point message. Estimated number of milliseconds."
"2","10601","OptByNetRedCost                                                 ","C","","","Defines the network row redistribution cost per byte, point-to-point message. Estimated number of milliseconds."
"2","10602","OptByNetDupOvhd                                                 ","C","","","Defines the network row duplication overhead cost,  broadcast message. Estimated number of milliseconds."
"2","10603","OptByNetDupCost                                                 ","C","","","Defines the network row duplication cost per byte,  broadcast message. Estimated number of milliseconds."
"2","10620","OptRowAccessCost                                                ","C","","","The CPU cost of accessing a row in memory. Estimated number of milliseconds."
"2","10621","OptOutputRowCost                                                ","C","","","The CPU overhead cost for building an output row. Estimated number of milliseconds."
"2","10622","OptRedistributeCost                                             ","C","","","The CPU cost of redistributing a row. Estimated number of milliseconds."
"2","10623","OptSynonymCost                                                  ","C","","","The CPU cost of accessing a row by using an index. Estimated number of milliseconds."
"2","10624","OptRowIDCost                                                    ","C","","","The CPU cost of accessing a row thru a RowID list. Estimated number of milliseconds."
"2","10625","OptBMAndRowCost                                                 ","C","","","The CPU cost to AND two bit map rows of 16KB each. The bitmap consists of multiple bitmap rows. Estimated number of milliseconds."
"2","10626","OptBitCost                                                      ","C","","","The CPU cost to check or set bit map given a row ID. Estimated number of milliseconds."
"2","10627","OptCharFieldCost                                                ","C","","","The CPU cost of building a one character field. Estimated number of milliseconds."
"2","10628","OptNumFieldCost                                                 ","C","","","The CPU cost of building a single numeric field. Estimated number of milliseconds."
"2","10629","OptOvhdOfRowCompCost                                            ","C","","","The CPU cost of a sort row comparison. Estimated number of milliseconds."
"2","10630","OptBMWriteRowCost                                               ","C","","","The IO cost to write and then read a bit map row of 16KB to the spool. Estimated number of milliseconds."
"2","10650","BlockProcessOv                                                  ","C","","","Overhead term of the BPIO formula"
"2","10651","BlockProcessCf                                                  ","C","","","Coefficient of linear term in the BPIO formula"
"2","10654","AccessRowOv1                                                    ","C","","","Overhead term of the 1-st scan row access cost formula segment"
"2","10655","AccessRowCf1                                                    ","C","","","Coefficient of linear term in the 1-st scan row access cost formula segment"
"2","10656","AccessRowBd1                                                    ","C","","","Boundary value of the 1-st scan row access cost formula segment"
"2","10657","AccessRowOv2                                                    ","C","","","Overhead term of the 2-nd scan row access cost formula segment"
"2","10658","AccessRowCf2                                                    ","C","","","Coefficient of linear term in the 2-nd scan row access cost formula segment"
"2","10661","RowDupOv1                                                       ","C","","","Overhead term of the 1-st row duplication cost formula segment"
"2","10662","RowDupCf1                                                       ","C","","","Coefficient of linear term in the 1-st row duplication cost formula segment"
"2","10663","RowDupBd1                                                       ","C","","","Boundary value of the 1-st row duplication cost formula segment"
"2","10664","RowDupOv2                                                       ","C","","","Overhead term of the 2-nd row duplication cost formula segment"
"2","10665","RowDupCf2                                                       ","C","","","Coefficient of linear term in the 2-nd row duplication cost formula segment"
"2","10666","RowRedistOv                                                     ","C","","","Overhead term of the row redistribution cost formula"
"2","10667","RowRedistCf                                                     ","C","","","Coefficient of linear term in the row redistribution cost formula"
"2","10671","SortBufSize                                                     ","C","","","Sort buffer size in bytes for sort cost formula"
"2","10672","MergeSortOv                                                     ","C","","","Overhead cost per merge level for merge-sorting a row"
"2","10673","MergeSortCf                                                     ","C","","","Per byte cost per merge level for merge-sorting a row"
"2","10676","AggrCacheHitOv                                                  ","C","","","Overhead term of cache hit row access cost expression in aggregation cost formula"
"2","10677","AggrCacheHitCf                                                  ","C","","","Coefficient of linear term of cache hit row access cost expression in aggregation cost formula"
"2","10678","AggrCacheMissOv                                                 ","C","","","Overhead term of cache miss row access cost expression in aggregation cost formula"
"2","10679","AggrCacheMissCf                                                 ","C","","","Coefficient of linear term of cache miss row access cost expression in aggregation cost formula"
"2","10681","PIRowAccessCo                                                   ","C","","","Cost of positioning into a row in the PI access cost formula"
"2","10682","PIOvhdCo                                                        ","C","","","Overhead in the PI access cost formula"
"2","10683","USIOvhdCo                                                       ","C","","","Overhead in the USI access cost formula"
"2","10684","NUSIOvhdOv                                                      ","C","","","Overhead in the NUSI access cost formula"
"2","10685","NUSIOvhdCf                                                      ","C","","","Linear coefficient in the NUSI access cost formula"
"2","10686","BitMapBuildOvhdOv                                               ","C","","","Overhead term in the bit map build overhead cost formula"
"2","10687","BitMapBuildOvhdCf                                               ","C","","","Linear coefficient in the bit map build overhead cost formula"
"2","10688","BitMapBuildCf                                                   ","C","","","Coefficient of linear term in the bit map build cost formula"
"2","10689","BitMapCheckOv                                                   ","C","","","Overhead term in the bit map check cost formula"
"2","10690","BitMapCheckCf                                                   ","C","","","Coefficient of linear term in the bit map check cost formula"
"2","10691","BitMapWriteReadOv                                               ","C","","","Overhead term in the bit map write and read cost formula"
"2","10692","BitMapWriteReadCf                                               ","C","","","Coefficient of linear term in the bit map write and read cost formula"
"2","10693","RowID2BitMapOvhdOv                                              ","C","","","Overhead term in the rowid to bit map overhead cost formula"
"2","10694","RowID2BitMapOvhdCf                                              ","C","","","Linear coefficient in the rowid to bit map overhead cost formula"
"2","10695","RowID2BitMapCf                                                  ","C","","","Coefficient of linear term in the rowid to bitmap cost formula"
"2","10696","SpoolWriteI4Co                                                  ","C","","","CPU cost increment for integral numeric field"
"2","10697","SpoolWriteFloatCo                                               ","C","","","CPU cost increment for floating point numeric field"
"2","10698","SpoolWriteRowOv                                                 ","C","","","Overhead of building a spool output row"
"2","10699","SpoolWriteByteOv                                                ","C","","","Overhead cost for a string field"
"2","10700","SpoolWriteByteCf                                                ","C","","","Per-byte cost of a string field"
"2","10701","AddDateCo                                                       ","C","","","Cost for date type addition"
"2","10702","AddTimeCo                                                       ","C","","","Cost for time type addition"
"2","10703","AddTimeStampCo                                                  ","C","","","Cost for time stamp type addition"
"2","10704","AddDecimalCo                                                    ","C","","","Cost for decimal type addition"
"2","10705","AddRealCo                                                       ","C","","","Cost for real type addition"
"2","10706","AddIntegerCo                                                    ","C","","","Cost for integer type addition"
"2","10707","AddIntervalCo                                                   ","C","","","Cost for interval type addition"
"2","10708","AddInteger64Co                                                  ","C","","","Cost for 64 bits integer type addition"
"2","10709","SubstIntervalCo                                                 ","C","","","Cost for interval type substraction"
"2","10710","MultDecimalCo                                                   ","C","","","Cost for decimal  type multiplication"
"2","10711","MultRealCo                                                      ","C","","","Cost for real type multiplication"
"2","10712","MultIntegerCo                                                   ","C","","","Cost for integer type multiplication"
"2","10713","MultIntervalCo                                                  ","C","","","Cost for interval type multiplication"
"2","10714","DivDecimalCo                                                    ","C","","","Cost for decimal type division"
"2","10715","DivRealCo                                                       ","C","","","Cost for real type division"
"2","10716","DivIntegerCo                                                    ","C","","","Cost for integer type division"
"2","10717","DivIntervalCo                                                   ","C","","","Cost for interval type division"
"2","10718","ModDecimalCo                                                    ","C","","","Cost for decimal type modulo"
"2","10719","ModRealCo                                                       ","C","","","Cost for real type modulo"
"2","10720","ModIntegerCo                                                    ","C","","","Cost for integer type modulo"
"2","10721","ExponentCo                                                      ","C","","","Cost for exponent operation"
"2","10722","NegDecimalCo                                                    ","C","","","Cost for decimal type negation"
"2","10723","NegRealCo                                                       ","C","","","Cost for real type negation"
"2","10724","NegIntegerCo                                                    ","C","","","Cost for integer type negation"
"2","10725","AbsDecimalCo                                                    ","C","","","Cost for decimal type absolution"
"2","10726","AbsRealCo                                                       ","C","","","Cost for real type absolution"
"2","10727","AbsIntegerCo                                                    ","C","","","Cost for integer type absolution"
"2","10728","Log10Co                                                         ","C","","","Cost for log base 10 operation"
"2","10729","LogECo                                                          ","C","","","Cost for natural log operation"
"2","10730","SqrtCo                                                          ","C","","","Cost for square root operation"
"2","10731","TrigonometricCo                                                 ","C","","","Cost for a Trigonometrical function"
"2","10732","HyperbolicSinCosCo                                              ","C","","","Cost for Hyperbolic sin or cos function"
"2","10733","HyperbolicOtherCo                                               ","C","","","Cost for Hyperbolic function other than sin and cos"
"2","10734","Atan2FcnCo                                                      ","C","","","Cost for executing the Atan2Fcn function"
"2","10735","Date2DaysCo                                                     ","C","","","Cost for executing the Date2DaysCo operation"
"2","10736","Days2DateCo                                                     ","C","","","Cost for executing the Days2DateCo operation"
"2","10737","ExtractFromDateCo                                               ","C","","","Cost for extracting from a date type expression"
"2","10738","ExtractFromTimeCo                                               ","C","","","Cost for extracting from a time type expression"
"2","10739","ExtractDateFromTimeStampCo                                      ","C","","","Cost for extracting date from a timestamp type expression"
"2","10740","ExtractTimeFromTimeStampCo                                      ","C","","","Cost for extracting time from a timestamp type expression"
"2","10741","AddMonthDateCo                                                  ","C","","","Cost for adding month to a date type expression"
"2","10742","AddMonthTimeStampCo                                             ","C","","","Cost for adding month to a timestamp type expression"
"2","10743","AddMonthIntervalCo                                              ","C","","","Cost for adding month to an interval type expression"
"2","10744","DTDateDiffCo                                                    ","C","","","Cost for takeing the difference between two date expressions"
"2","10745","DTTSDiffCo                                                      ","C","","","Cost for takeing the difference between two timestamp expressions"
"2","10746","DTTimeDiffCo                                                    ","C","","","Cost for takeing the difference between two time expressions"
"2","10747","TS2DateCo                                                       ","C","","","Cost to convert time stamp to date expression"
"2","10748","TS2TimeCo                                                       ","C","","","Cost to convert time stamp to time expression"
"2","10749","Date2TsTzCo                                                     ","C","","","Cost to convert date to time stamp with time zone expression"
"2","10750","Dec18toIntervalCo                                               ","C","","","Cost to convert 18 digits type expression to interval expression"
"2","10751","DecBigtoIntervalCo                                              ","C","","","Cost to convert > 19 digits type expression to interval expression"
"2","10752","ExportDTICo                                                     ","C","","","Cost to convert date time expression to character type"
"2","10753","ImportDTICo                                                     ","C","","","Cost to convert character expression to date time type"
"2","10754","BytesFcnCo                                                      ","C","","","Cost to count number of bytes in byte expression"
"2","10755","CharsFcnCo                                                      ","C","","","Cost to count number of character in character expression"
"2","10756","UDTCastOpCo                                                     ","C","","","Cost to convert to a UDT type"
"2","10757","UDFProctectedCo                                                 ","C","","","Minimum cost to execute to a UDF in protected mode"
"2","10758","UDFNotProctectedCo                                              ","C","","","Minimum cost to execute to a UDF in non protected mode"
"2","10759","UDMProctectedCo                                                 ","C","","","Minimum cost to execute to a UDM in protected mode"
"2","10760","UDMNotProctectedCo                                              ","C","","","Minimum cost to execute to a UDM in non protected mode"
"2","10761","EditCo                                                          ","C","","","Cost to convert numeric to character type"
"2","10762","DEditCo                                                         ","C","","","Cost to convert character to numeric type"
"2","10763","HashBucketCo                                                    ","C","","","Cost to execute a HashBucket operation"
"2","10764","HashBakAmpCo                                                    ","C","","","Cost to execute a HashBakAmp operation"
"2","10765","HashAmpCo                                                       ","C","","","Cost to execute a HashAmp operation"
"2","10766","RelationCo                                                      ","C","","","Cost to do relation like ands and ors operation"
"2","10767","CompareRealCo                                                   ","C","","","Cost to execute real comparision like eq, ls gt .. operation"
"2","10768","CompareIntegerCo                                                ","C","","","Cost to execute interval comparision like eq, ls gt .. operation"
"2","10769","CompareIntervalCo                                               ","C","","","Cost to execute integer comparision like eq, ls gt .. operation"
"2","10770","TrimTrailCf                                                     ","C","","","Per-byte cost to trim trailing character operation"
"2","10771","TrimTrailOv                                                     ","C","","","Overhead cost to trim trailing character operation"
"2","10772","TrimBothCf                                                      ","C","","","Per-byte cost to trim leading and trailing character operation"
"2","10773","TrimBothOv                                                      ","C","","","Overhead cost to trim leading and trailing character operation"
"2","10774","SubStrCf                                                        ","C","","","Per-byte cost to extract substring from character expression"
"2","10775","SubStrOv                                                        ","C","","","Overhead cost to extract substring from character expression"
"2","10776","LikeCompareCf                                                   ","C","","","Per-byte cost to execute like comparsion operation"
"2","10777","LikeCompareOv                                                   ","C","","","Overhead cost to execute like comparsion operation"
"2","10778","ConcatCf                                                        ","C","","","Per-byte cost to concatenate two strings"
"2","10779","ConcatOv                                                        ","C","","","Overhead cost to concatenate two strings"
"2","10780","LowerCf                                                         ","C","","","Per-byte cost to convert string to lower case"
"2","10781","LowerOv                                                         ","C","","","Overhead ost to convert string to lower case"
"2","10782","UpperCf                                                         ","C","","","Per-byte cost to convert string to upper case"
"2","10783","UpperOv                                                         ","C","","","Overhead cost to convert string to upper case"
"2","10784","Char2HexIntCf                                                   ","C","","","Per-byte cost to convert character expression to hex integer"
"2","10785","Char2HexIntOv                                                   ","C","","","Overhead cost to convert character expression to hex integer"
"2","10786","TranslateCf                                                     ","C","","","Per-byte cost to translate a character expression"
"2","10787","TranslateOv                                                     ","C","","","Overhead cost to translate a character expression"
"2","10788","Unused1                                                         ","C","","","Currently not used"
"2","10789","Unused2                                                         ","C","","","Currently not used"
"2","10790","NoAggressiveRowKeyJCost                                         ","C","","","Disables aggressive rowkey joins"
"2","10791","DisableCIReadCost                                               ","C","","","Disables the costing of CI reads"
"2","10792","DirHJProbeOvCo                                                  ","C","","","Overhead of probing hash table in direct Hash Joins"
"2","10793","CompareRowidCo                                                  ","C","","","Cost to execute a Rowid Comparison"
"2","10794","HTBuildCf                                                       ","C","","","Per-byte cost of building a hash table row"
"2","10795","HTBuildOv                                                       ","C","","","Overhead of building a hash table row"
"2","10796","DirHTBuildCf                                                    ","C","","","Per-byte cost of building a hash table row in direct hash joins"
"2","10797","DirHTBuildOv                                                    ","C","","","Overhead of building a hash table row in direct hash joins"
"2","10798","HTProbeCf                                                       ","C","","","Cost per row of probing the linked list of a hash table bucket"
"2","10799","HTProbeOv                                                       ","C","","","Overhead of probing the linked list of a hash table bucket"
"2","10800","HashProbeSameDBCo                                               ","C","","","Cost of locating a hash within the same data block"
"2","10801","HashProbeMaxCo                                                  ","C","","","Cost of doing a full hash search"
"2","10802","HashProbeLogCf1                                                 ","C","","","Coefficient used in the log function model of hash probe"
"2","10803","HashProbeLogCf2                                                 ","C","","","Coefficient used in the log function model of hash probe"
"2","10804","HashProbePowCf1                                                 ","C","","","Coefficient used in the power series model of hash probe"
"2","10805","HashProbePowCf2                                                 ","C","","","Coefficient used in the power series model of hash probe"
"2","10806","PJCacheBuildCf                                                  ","C","","","Per-byte cost of building a row in the product join cache"
"2","10807","PJCacheBuildOv                                                  ","C","","","Overhead of building a row in the product join cache"
"2","10808","PJRowAccessCo                                                   ","C","","","Cost of accessing a row in the product join cache"
"2","10809","MJRowAccessCf                                                   ","C","","","Per-Byte Cost of accessing a row in the probed table in merge joins"
"2","10810","MJRowAccessOv                                                   ","C","","","Overhead Cost of accessing a row in the probed table in merge joins"
"2","10811","HashRowCo                                                       ","C","","","Cost to execute a HashRow operation"
"2","10812","StringCompareCf                                                 ","C","","","Per byte cost to compare a string expression"
"2","10813","StringCompareOv                                                 ","C","","","Overhead Cost of a string comparison"
"2","10814","CaseExprOv                                                      ","C","","","Overhead Cost to execute a case expression"
"2","10815","PPILoadCf                                                       ","C","","","Per partition cost in loading a PPI table"
"2","10816","PPILoadOv                                                       ","C","","","Overhead Cost for loading PPI table in partitions"
"2","10817","LowSkewAllowance                                                ","C","","","decides when skew is high enough to warrant reducing the hash table size"
"2","10818","PPIRowAccessCf                                                  ","C","","","Per Row Cost of accessing a row in a partition"
"2","10819","PPIRowAccessOv                                                  ","C","","","Overhead Cost of accessing a row in a partition"
"2","10820","HTProbeNoMatchCo                                                ","C","","","Per row cost of probing the hash table with an unmatched value"
"2","10821","HeapSortOv                                                      ","C","","","Overhead cost per row for heap-sorting a row"
"2","10822","HeapSortCf                                                      ","C","","","per byte cost per row for heap-sorting a row"
"2","10823","HTProbeCf1                                                      ","C","","","1st coefficient of probing a linked list in a Hash Table"
"2","10824","HTProbeOv1                                                      ","C","","","1st overhead of probing a linked list in a Hash Table"
"2","10825","HTProbeBd1                                                      ","C","","","Boundary of 1st and 2nd coefficients"
"2","10826","HTProbeCf2                                                      ","C","","","2nd coefficient of probing a linked list in a Hash Table"
"2","10827","HTProbeOv2                                                      ","C","","","2nd overhead of probing a linked list in a Hash Table"
"2","10950","NumNodesPerDiskArray                                            ","C","","","Number of nodes per disk array"
"2","10951","CPUScale                                                        ","C","","","Conversion factor from path length to path time in milliseconds"
"2","10952","DAScale                                                         ","C","","","Conversion factor from array throughput to per-node array throughput"
"2","10953","NumAmpsPerCPU                                                   ","C","","","Number of AMPs per CPU"
"2","10954","AmpsInSystem                                                    ","C","","","Total number of amps in the system"
"2","13000","CacheableBlocks                                                 ","I","10","","Maximum number of blocks that can be assumed to be in cache when the \nsame set of blocks is reread during a join.\n  Value Range: >= 0 \n  Default: 10 \n"
"2","13001","ConditionCosting                                                ","I","1","","Condition costing control levels. Values are IN (1, 2, 3) where: \n   1 (default) - New condition costing and ordering  \n  2           - New condition costing but ordering disabled  \n  3           - Disable new condition costing and ordering \n  "
"2","13002","GroupAMPPISampling                                              ","I","0","","Determines the number of AMPs to be sampled for getting row estimates of a table. \n  0 (default) - Single AMP sampling \n  2 .. 4      - Two AMP sampling \n  5           - Five AMP sampling \n  6           - Node level sampling \n  7           - All AMP sampling \n  Used only when RevertEstimationLogic == 0 \n"
"2","13003","LegacyJoinCardDefault                                           ","I","0","","Enable legacy join cardinality default when no demographics on join columns \nare available. \n  0 (default) - Use new cardinality formulas. \n  1           - Fall back to legacy formulas. \n"
"2","13004","LIKEEstPartialIntRatio                                          ","I","0.125","","The default ratio for calculating the rows selected  in a partially covered \ninterval by LIKE predicates of ""abc%""- pattern. \n  Valid Range: 0 - 1 \n  Default: 0.125 \n"
"2","13005","RASHistDeviationPct                                             ","I","10","","Determines the allowable percentage deviation between Random AMP Sample (RAS) \nand statistics histogram.  If the deviation exceeds this value, then statistics \nare assumed to be stale and are overridden by RAS. However, Histgrams are still \nused for selectivity estimations and the estimations gets extrapolated. \n  Valid Range: >= 0 \n  Default: 10 \nSetting this to 0 causes RAS to bypass the Histogram all the time.  Used only when \nRevertEstimationLogic == 0 and (ExtrapolateStatistics == 0 or \nExtrapolateStatistics == 2). \n"
"2","13006","RevertEstimationLogic                                           ","I","0","","Flag to revert to pre-12.0 cardinality/selectivity estimation logic \n  0 (default) - Use new cardinality/selectivity estimation logic \n  1           - Use pre-12.0 cardinality/selectivity estimation logic \n"
"2","13007","RevertSkewAdjust                                                ","I","0","","Revert to prior release skew-based cardinality adjustments \nCurrently unused; subsumed by RevertEstimationLogic. \n"
"2","13008","ConstrScanAxPath                                                ","I","0","","Controls enabling/disabling the new constraint scan access path. \n  0 (default) - Enable for aggregation only \n  1           - Disable. \n  2           - Enable for aggregation and retrieval (not available yet) \n  Used only when RevertEstimationLogic == 0 \n"
"2","13009","ocsDebug                                                        ","I","2","","Determines the action to be taken if optimizer sanity checks of demographic or costing \ninformation fails: \n  0           - Quiet mode.  Fall back to default demographic or cost value. \n  1           - Parser crash with snapshot dump. \n  2 (default) - Log occurance in the event log and fall back to default value. \n  3           - First 2 occurances, generate a snapshot dump and log all occurance \n                in the event log and fall back to default value. \n"
"2","13010","SoftUniquePct                                                   ","I","95","","If the uniqueness of a column is more that this percent, it is assumed to be \na rolling column and gets qualified for distinct values or rows extrapolation if \nthe statistics are determined to be stale. \n  Valid Range: 0 - 100 \n  Default: 95 \nSetting this to 0 disables extrapolations.  Used only when RevertEstimationLogic == 0 \nand (ExtrapolateStatistics == 0 or ExtrapolateStatistics == 2). \n"
"2","13011","PreJCost                                                        ","I","1","","Enables/Disables Type 2 pre-join costing logic.  When enabled, cost estimates \nare made for any additional steps required on the input relations prior to the \njoin, for example, sort/duplicate elimination, aggregation, and so on. \n  0           - Disable completely \n  1 (default) - Enable for both uniq-id and non-uniq-id join planning paths. \n  2           - Enable only for the uniq-id path. \n"
"2","13012","MaxStatsInterval                                                ","I","200","","Maximum number of statistics intervals that are allowed. \n  Valid Range: 1 - 240 \n  Default: 200 \n"
"2","13013","ExtrapolateStatistics                                           ","I","0","","Flag to enable/disable extrapolating demographics such as unique values or \nrows when stale statistics are detected. \n  0 (default) - Enable extrapolation \n  1           - Disable extrapolation \n  2           - Enable extrapolation by honoring single-Amp sampling always \n"
