"ProfileTypeId","ConstId","ConstName","ConstCat","ConstVal","ConstString","ConstDesc"
"2","10026","Multi0Bytes                                                     ","I","100000","","Network access rate, number of 0 byte messages to multiple nodes (broadcast) per second."
"2","10027","Multi100Bytes                                                   ","I","91220","","Network access rate, number of 100 byte messages to multiple nodes (broadcast) per second."
"2","10028","Multi400Bytes                                                   ","I","72201","","Network access rate, number of 400 byte messages to multiple nodes (broadcast) per second."
"2","10029","Multi1600Bytes                                                  ","I","39369","","Network access rate, number of 1600 byte messages to multiple nodes (broadcast) per second."
"2","10030","Multi6400Bytes                                                  ","I","13966","","Network access rate, number of 6400 byte messages to multiple nodes (broadcast) per second."
"2","10031","Multi25600Bytes                                                 ","I","3900","","Network access rate, number of 25600 byte messages to multiple nodes (broadcast) per second."
"2","10032","OptCPUWeight                                                    ","I","1","","CPU cost weighting factor, 1.0 is normal. Larger values increase this factor's weight relative to others at 1.0."
"2","10033","OptIOWeight                                                     ","I","1","","IO cost weighting factor, 1.0 is normal. Larger values increase this factor's weight relative to others at 1.0."
"2","10034","OptNetWeight                                                    ","I","1","","Network cost weighting factor, 1.0 is normal. Larger values increase this factor's weight relative to others at 1.0."
"2","10035","ApplySpoolLimit                                                 ","I","0","","Apply spool space limit heuristics? 0=No, 1=Yes"
"2","10036","UseActualBlockSize                                              ","I","1","","Use actual block size for IO cost? 0=No, 1=Yes"
"2","10037","NumMipsPerCpu                                                   ","I","14","","CPU MIPS (million Cost instructions per second) rating"
"2","10038","NumCpusPerNode                                                  ","I","4","","Number of CPUs per node"
"2","10039","NumAmpsPerNode                                                  ","I","15","","Number of AMPs per node"
"2","10040","NumNodesPerClique                                               ","I","2","","Number of nodes per clique"
"2","10041","NumArrayPerClique                                               ","I","1","","Number of disk arrays per clique "
"2","10042","NumNodesTotal                                                   ","I","2","","Number of nodes in the (TPA) system"
"2","10043","SpoolLimitPercent                                               ","I","100","","Percent of User Allocated Spool Space that is excessive. In units of 1%."
"2","10060","OptBitInst                                                      ","I","33","","Defines the path length to check (or set) bit map given a row ID. Value in instructions/operation."
"2","10061","OptBMAndRowInst                                                 ","I","98500","","Defines the path length to AND two bit maps, each the size of a single bitmap row. Current size of bitmap row is 16KB. Value in instructions/operation."
"2","10062","OptCharFieldInst                                                ","I","261","","Defines the path length to build a one character field. Value in instructions/field."
"2","10063","OptNumFieldInst                                                 ","I","37","","Defines the path length to build one numeric field. Value in instructions/field."
"2","10064","OptOutputRowInst                                                ","I","1641","","Defines the path length of the overhead to build an output row. Value in instructions/row."
"2","10065","OptOvhdOfRowCompInst                                            ","I","242","","Defines the path length of the row comparison overhead during sorting. Value in instructions/operation."
"2","10066","OptRedistributeInst                                             ","I","73389","","Defines the path length for redistributing a row. Value in instructions/row."
"2","10067","OptRowAccessInst                                                ","I","409","","Defines the path length for accessing a row in memory. Value in instructions/row."
"2","10068","OptRowIdInst                                                    ","I","27139","","Defines the path length for accessing a row thru a RowID list. Value in instructions/row."
"2","10069","OptSynonymInst                                                  ","I","27139","","Defines the path length for accessing a row by using an index. Value in instructions/synonym/row."
"2","10100","InitBlockProcessOv                                              ","I","","","Unscaled value of BlockProcessOv"
"2","10101","InitBlockProcessCf                                              ","I","","","Unscaled value of BlockProcessCf"
"2","10102","InitAccessRowOv1                                                ","I","","","Unscaled value of AccessRowOv1"
"2","10103","InitAccessRowCf1                                                ","I","","","Unscaled value of AccessRowCf1"
"2","10104","InitAccessRowBd1                                                ","I","","","Unscaled value of AccessRowBd1"
"2","10105","InitAccessRowOv2                                                ","I","","","Unscaled value of AccessRowOv2"
"2","10106","InitAccessRowCf2                                                ","I","","","Unscaled value of AccessRowCf2"
"2","10107","InitRowDupOv1                                                   ","I","","","Unscaled value of RowDupOv1"
"2","10108","InitRowDupCf1                                                   ","I","","","Unscaled value of RowDupCf1"
"2","10109","InitRowDupBd1                                                   ","I","","","Unscaled value of RowDupBd1"
"2","10110","InitRowDupOv2                                                   ","I","","","Unscaled value of RowDupOv2"
"2","10111","InitRowDupCf2                                                   ","I","","","Unscaled value of RowDupCf2"
"2","10112","InitRowRedistOv                                                 ","I","","","Unscaled value of RowRedistOv"
"2","10113","InitRowRedistCf                                                 ","I","","","Unscaled value of RowRedistCf"
"2","10114","InitSortBufSize                                                 ","I","","","Unscaled value of SortBufSize"
"2","10115","InitMergeSortOv                                                 ","I","","","Unscaled value of MergeSortOv"
"2","10116","InitMergeSortCf                                                 ","I","","","Unscaled value of MergeSortCf"
"2","10117","InitAggrCacheHitOv                                              ","I","","","Unscaled value of AggrCacheHitOv"
"2","10118","InitAggrCacheHitCf                                              ","I","","","Unscaled value of AggrCacheHitCf"
"2","10119","InitAggrCacheMissOv                                             ","I","","","Unscaled value of AggrCacheMissOv"
"2","10120","InitAggrCacheMissCf                                             ","I","","","Unscaled value of AggrCacheMissCf"
"2","10121","InitPIRowAccessCo                                               ","I","","","Unscaled value of PIRowAccessCo"
"2","10122","InitPIOvhdCo                                                    ","I","","","Unscaled value of NUPIOvhdC0"
"2","10123","InitUSIOvhdCo                                                   ","I","","","Unscaled value of USIOvhdCo"
"2","10124","InitNUSIOvhdOv                                                  ","I","","","Unscaled value of NUSIOvhdOv"
"2","10125","InitNUSIOvhdCf                                                  ","I","","","Unscaled value of NUSIOvhdCf"
"2","10126","InitBitMapBuildOvhdOv                                           ","I","","","Unscaled value of BitMapBuildOvhdOv"
"2","10127","InitBitMapBuildOvhdCf                                           ","I","","","Unscaled value of BitMapBuildOvhdCf"
"2","10128","InitBitMapBuildCf                                               ","I","","","Unscaled value of BitMapBuildCf"
"2","10129","InitBitMapCheckOv                                               ","I","","","Unscaled value of BitMapCheckOv"
"2","10130","InitBitMapCheckCf                                               ","I","","","Unscaled value of BitMapCheckCf"
"2","10131","InitBitMapWriteReadOv                                           ","I","","","Unscaled value of BitMapWriteReadOv"
"2","10132","InitBitMapWriteReadCf                                           ","I","","","Unscaled value of BitMapWriteReadCf"
"2","10133","InitRowID2BitMapOvhdOv                                          ","I","","","Unscaled value of RowID2BitMapOvhdOv"
"2","10134","InitRowID2BitMapOvhdCf                                          ","I","","","Unscaled value of RowID2BitMapOvhdCf"
"2","10135","InitRowID2BitMapCf                                              ","I","","","Unscaled value of RowID2BitMapCf"
"2","10136","InitSpoolWriteI4Co                                              ","I","","","Unscaled value of SpoolWriteI4Co"
"2","10137","InitSpoolWriteFloatCo                                           ","I","","","Unscaled value of SpoolWriteFloatCo"
"2","10138","InitSpoolWriteRowOv                                             ","I","","","Unscaled value of SpoolWriteRowOv"
"2","10139","InitSpoolWriteByteOv                                            ","I","","","Unscaled value of SpoolWriteByteOv"
"2","10140","InitSpoolWriteByteCf                                            ","I","","","Unscaled value of SpoolWriteByteCf"
"2","10141","CIBlockSize                                                     ","I","","","Cylinder index block size in bytes"
"2","10142","CylinderSize                                                    ","I","","","Cylinder size in bytes"
"2","10143","CylinderFillFactor                                              ","I","","","Cylinder fill factor (0.75 implies 3/4 full)"
"2","10144","InitCPUScale                                                    ","I","","","Calibration platform CPUScale cost parameter value"
"2","10145","InitAddDateCo                                                   ","I","","","Unscaled value of AddDateCo"
"2","10146","InitAddTimeCo                                                   ","I","","","Unscaled value of AddTimeCo"
"2","10147","InitAddTimeStampCo                                              ","I","","","Unscaled value of AddTimeStampCo"
"2","10148","InitAddDecimalCo                                                ","I","","","Unscaled value of AddDecimalCo"
"2","10149","InitAddRealCo                                                   ","I","","","Unscaled value of AddRealCo"
"2","10150","InitAddIntegerCo                                                ","I","","","Unscaled value of AddIntegerCo"
"2","10151","InitAddIntervalCo                                               ","I","","","Unscaled value of AddIntervalCo"
"2","10152","InitAddInteger64Co                                              ","I","","","Unscaled value of AddInteger64Co"
"2","10153","InitSubstIntervalCo                                             ","I","","","Unscaled value of SubstIntervalCo"
"2","10154","InitMultDecimalCo                                               ","I","","","Unscaled value of MultDecimalCo"
"2","10155","InitMultRealCo                                                  ","I","","","Unscaled value of MultRealCo"
"2","10156","InitMultIntegerCo                                               ","I","","","Unscaled value of MultIntegerCo"
"2","10157","InitMultIntervalCo                                              ","I","","","Unscaled value of MultIntervalCo"
"2","10158","InitDivDecimalCo                                                ","I","","","Unscaled value of DivDecimalCo"
"2","10159","InitDivRealCo                                                   ","I","","","Unscaled value of DivRealCo"
"2","10160","InitDivIntegerCo                                                ","I","","","Unscaled value of DivIntegerCo"
"2","10161","InitDivIntervalCo                                               ","I","","","Unscaled value of DivIntervalCo"
"2","10162","InitModDecimalCo                                                ","I","","","Unscaled value of ModDecimalCo"
"2","10163","InitModRealCo                                                   ","I","","","Unscaled value of ModRealCo"
"2","10164","InitModIntegerCo                                                ","I","","","Unscaled value of ModIntegerCo"
"2","10165","InitExponentCo                                                  ","I","","","Unscaled value of ExponentCo"
"2","10166","InitNegDecimalCo                                                ","I","","","Unscaled value of NegDecimalCo"
"2","10167","InitNegRealCo                                                   ","I","","","Unscaled value of NegRealCo"
"2","10168","InitNegIntegerCo                                                ","I","","","Unscaled value of NegIntegerCo"
"2","10169","InitAbsDecimalCo                                                ","I","","","Unscaled value of AbsDecimalCo"
"2","10170","InitAbsRealCo                                                   ","I","","","Unscaled value of AbsRealCo"
"2","10171","InitAbsIntegerCo                                                ","I","","","Unscaled value of AbsIntegerCo"
"2","10172","InitLog10Co                                                     ","I","","","Unscaled value of Log10Co"
"2","10173","InitLogECo                                                      ","I","","","Unscaled value of LogECo"
"2","10174","InitSqrtCo                                                      ","I","","","Unscaled value of SqrtCo"
"2","10175","InitTrigonometricCo                                             ","I","","","Unscaled value of TrigonometricCo"
"2","10176","InitHyperbolicSinCosCo                                          ","I","","","Unscaled value of HyperbolicSinCosCo"
"2","10177","InitHyperbolicOtherCo                                           ","I","","","Unscaled value of HyperbolicOtherCo"
"2","10178","InitAtan2FcnCo                                                  ","I","","","Unscaled value of Atan2FcnCo"
"2","10179","InitInitDate2DaysCo                                             ","I","","","Unscaled value of Date2DaysCo"
"2","10180","InitDays2DateCo                                                 ","I","","","Unscaled value of Days2DateCo"
"2","10181","InitExtractFromDateCo                                           ","I","","","Unscaled value of ExtractFromDateCo"
"2","10182","InitExtractFromTimeCo                                           ","I","","","Unscaled value of ExtractFromTimeCo"
"2","10183","InitExtractDateFromTimeStampCo                                  ","I","","","Unscaled value of ExtractDateFromTimeStampCo"
"2","10184","InitExtractTimeFromTimeStampCo                                  ","I","","","Unscaled value of ExtractTimeFromTimeStampCo"
"2","10185","InitAddMonthDateCo                                              ","I","","","Unscaled value of AddMonthDateCo"
"2","10186","InitAddMonthTimeStampCo                                         ","I","","","Unscaled value of AddMonthTimeStampCo"
"2","10187","InitAddMonthIntervalCo                                          ","I","","","Unscaled value of AddMonthIntervalCo"
"2","10188","InitDTDateDiffCo                                                ","I","","","Unscaled value of DTDateDiffCo"
"2","10189","InitDTTSDiffCo                                                  ","I","","","Unscaled value of DTTSDiffCo"
"2","10190","InitDTTimeDiffCo                                                ","I","","","Unscaled value of DTTimeDiffCo"
"2","10191","InitTS2DateCo                                                   ","I","","","Unscaled value of TS2DateCo"
"2","10192","InitTS2TimeCo                                                   ","I","","","Unscaled value of TS2TimeCo"
"2","10193","InitDate2TsTzCo                                                 ","I","","","Unscaled value of Date2TsTzCo"
"2","10194","InitDec18toIntervalCo                                           ","I","","","Unscaled value of Dec18toIntervalCo"
"2","10195","InitDecBigtoIntervalCo                                          ","I","","","Unscaled value of DecBigtoIntervalCo"
"2","10196","InitExportDTICo                                                 ","I","","","Unscaled value of ExportDTICo"
"2","10197","InitImportDTICo                                                 ","I","","","Unscaled value of ImportDTICo"
"2","10198","InitBytesFcnCo                                                  ","I","","","Unscaled value of BytesFcnCo"
"2","10199","InitCharsFcnCo                                                  ","I","","","Unscaled value of CharsFcnCo"
"2","10200","InitUDTCastOpCo                                                 ","I","","","Unscaled value of UDTCastOpCo"
"2","10201","InitUDFProctectedCo                                             ","I","","","Unscaled value of UDFProctectedCo"
"2","10202","InitUDFNotProctectedCo                                          ","I","","","Unscaled value of UDFNotProctectedCo"
"2","10203","InitUDMProctectedCo                                             ","I","","","Unscaled value of UDMProctectedCo"
"2","10204","InitUDMNotProctectedCo                                          ","I","","","Unscaled value of Minimum cost to execute to a UDM in non protected mode"
"2","10205","InitEditCo                                                      ","I","","","Unscaled value of EditCo"
"2","10206","InitDEditCo                                                     ","I","","","Unscaled value of DEditCo"
"2","10207","InitHashBucketCo                                                ","I","","","Unscaled value of HashBucketCo"
"2","10208","InitHashBakAmpCo                                                ","I","","","Unscaled value of HashBakAmpCo"
"2","10209","InitHashAmpCo                                                   ","I","","","Unscaled value of HashAmpCo"
"2","10210","InitRelationCo                                                  ","I","","","Unscaled value of RelationCo"
"2","10211","InitCompareRealCo                                               ","I","","","Unscaled value of CompareRealCo"
"2","10212","InitCompareIntegerCo                                            ","I","","","Unscaled value of CompareIntegerCo"
"2","10213","InitCompareIntervalCo                                           ","I","","","Unscaled value of CompareIntervalCo"
"2","10214","InitTrimTrailCf                                                 ","I","","","Unscaled value of TrimTrailCf"
"2","10215","InitTrimTrailOv                                                 ","I","","","Unscaled value of TrimTrailOv"
"2","10216","InitTrimBothCf                                                  ","I","","","Unscaled value of TrimBothCf"
"2","10217","InitTrimBothOv                                                  ","I","","","Unscaled value of TrimBothOv"
"2","10218","InitSubStrCf                                                    ","I","","","Unscaled value of SubStrCf"
"2","10219","InitSubStrOv                                                    ","I","","","Unscaled value of SubStrOv"
"2","10220","InitLikeCompareCf                                               ","I","","","Unscaled value of LikeCompareCf"
"2","10221","InitLikeCompareOv                                               ","I","","","Unscaled value of LikeCompareOv"
"2","10222","InitConcatCf                                                    ","I","","","Unscaled value of ConcatCf"
"2","10223","InitConcatOv                                                    ","I","","","Unscaled value of ConcatOv"
"2","10224","InitLowerCf                                                     ","I","","","Unscaled value of LowerCf"
"2","10225","InitLowerOv                                                     ","I","","","Unscaled value of LowerOv"
"2","10226","InitUpperCf                                                     ","I","","","Unscaled value of UpperCf"
"2","10227","InitUpperOv                                                     ","I","","","Unscaled value of UpperOv"
"2","10228","InitChar2HexIntCf                                               ","I","","","Unscaled value of Char2HexIntCf"
"2","10229","InitChar2HexIntOv                                               ","I","","","Unscaled value of Char2HexIntOv"
"2","10230","InitTranslateCf                                                 ","I","","","Unscaled value of TranslateCf"
"2","10231","InitTranslateOv                                                 ","I","","","Unscaled value of TranslateOv"
"2","10232","InitUnused1                                                     ","I","","","Unscaled value of Unused1"
"2","10233","InitUnused2                                                     ","I","","","Unscaled value of Unused2"
"2","10234","InitNoAggressiveRowKeyJCost                                     ","I","","","Unscaled value of NoAggressiveRowKeyJCost"
"2","10235","InitDisableCIReadCost                                           ","I","","","Unscaled value of DisableCIReadCost"
"2","10236","InitDirHJProbeOvCo                                              ","I","","","Unscaled value of DirHJProbeOvCo"
"2","10237","InitCompareRowidCo                                              ","I","","","Unscaled value of CompareRowidCo"
"2","10238","InitHTBuildCf                                                   ","I","","","Unscaled value of HTBuildCf"
"2","10239","InitHTBuildOv                                                   ","I","","","Unscaled value of HTBuildOv"
"2","10240","InitDirHTBuildCf                                                ","I","","","Unscaled value of DirHTBuildCf"
"2","10241","InitDirHTBuildOv                                                ","I","","","Unscaled value of DirHTBuildOv"
"2","10242","InitHTProbeCf                                                   ","I","","","Unscaled value of HTProbeCf"
"2","10243","InitHTProbeOv                                                   ","I","","","Unscaled value of HTProbeOv"
"2","10244","HashProbeSameDBCo                                               ","I","","","Unscaled value of HashProbeSameDBCo"
"2","10245","InitHashProbeMaxCo                                              ","I","","","Unscaled value of HashProbeMaxCo"
"2","10246","InitHashProbeLogCf1                                             ","I","","","Unscaled value of HashProbeLogCf1"
"2","10247","InitHashProbeLogCf2                                             ","I","","","Unscaled value of HashProbeLogCf2"
"2","10248","InitHashProbePowCf1                                             ","I","","","Unscaled value of HashProbePowCf1"
"2","10249","InitHashProbePowCf2                                             ","I","","","Unscaled value of HashProbePowCf2"
"2","10250","InitPJCacheBuildCf                                              ","I","","","Unscaled value of PJCacheBuildCf"
"2","10251","InitPJCacheBuildOv                                              ","I","","","Unscaled value of PJCacheBuildOv"
"2","10252","InitPJRowAccessCo                                               ","I","","","Unscaled value of PJRowAccessCo"
"2","10253","InitMJRowAccessCf                                               ","I","","","Unscaled value of MJRowAccessCf"
"2","10254","InitMJRowAccessOv                                               ","I","","","Unscaled value of MJRowAccessOv"
"2","10255","InitHashRowCo                                                   ","I","","","Unscaled value of HashRowCo"
"2","10256","InitStringCompareCf                                             ","I","","","Unscaled value of StringCompareCf"
"2","10257","InitStringCompareOv                                             ","I","","","Unscaled value of StringCompareOv"
"2","10258","InitCaseExprOv                                                  ","I","","","Unscaled value of CaseExprOv"
"2","10259","InitPPILoadCf                                                   ","I","","","Unscaled value of PPILoadCf"
"2","10260","InitPPILoadOv                                                   ","I","","","Unscaled value of PPILoadOv"
"2","10261","InitLowSkewAllowance                                            ","I","","","Unscaled value of LowSkewAllowance"
"2","10262","InitPPIRowAccessCf                                              ","I","","","Unscaled value of PPIRowAccessCf"
"2","10263","InitPPIRowAccessOv                                              ","I","","","Unscaled value of PPIRowAccessOv"
"2","10264","InitHTProbeNoMatchCo                                            ","I","","","Unscaled value of HTProbeNoMatchCo"
"2","10265","InitHeapSortOv                                                  ","I","","","Unscaled value of HeapSortOv"
"2","10266","InitHeapSortCf                                                  ","I","","","Unscaled value of HeapSortCf"
"2","10267","InitHTProbeCf1                                                  ","I","","","Unscaled value of HTProbeCf1"
"2","10268","InitHTProbeOv1                                                  ","I","","","Unscaled value of HTProbeOv1"
"2","10269","InitHTProbeBd1                                                  ","I","","","Unscaled value of HTProbeBd1"
"2","10270","InitHTProbeCf2                                                  ","I","","","Unscaled value of HTProbeCf2"
"2","10271","InitHTProbeOv2                                                  ","I","","","Unscaled value of HTProbeOv2"
"2","10272","InitCPSBRSeqCf1                                                 ","I","","","Unscaled value of CPSBRSeqCf1"
"2","10273","InitCPSBRSeqOv1                                                 ","I","","","Unscaled value of CPSBRSeqOv1"
"2","10274","InitCPSBRSeqBd                                                  ","I","","","Unscaled value of CPSBRSeqBd"
"2","10275","InitCPSBRSeqCf2                                                 ","I","","","Unscaled value of CPSBRSeqCf2"
"2","10276","InitCPSBRSeqOv2                                                 ","I","","","Unscaled value of CPSBRSeqOv2"
"2","10277","InitCPCNRSeqCf1                                                 ","I","","","Unscaled value of CPCNRSeqCf1"
"2","10278","InitCPCNRSeqOv1                                                 ","I","","","Unscaled value of CPCNRSeqOv1"
"2","10279","InitCPCNRSeqBd                                                  ","I","","","Unscaled value of CPCNRSeqBd"
"2","10280","InitCPCNRSeqCf2                                                 ","I","","","Unscaled value of CPCNRSeqCf2"
"2","10281","InitCPCNRSeqOv2                                                 ","I","","","Unscaled value of CPCNRSeqOv2"
"2","10282","InitCPDelCf1                                                    ","I","","","Unscaled value of CPDelCf1"
"2","10283","InitCPDelOv1                                                    ","I","","","Unscaled value of CPDelOv1"
"2","10284","InitCPDelBd1                                                    ","I","","","Unscaled value of CPDelBd1"
"2","10285","InitCPDelCf2                                                    ","I","","","Unscaled value of CPDelCf2"
"2","10286","InitCPDelOv2                                                    ","I","","","Unscaled value of CPDelOv2"
"2","10287","InitCPDelBd2                                                    ","I","","","Unscaled value of CPDelBd2"
"2","10288","InitCPDelCf3                                                    ","I","","","Unscaled value of CPDelCf3"
"2","10289","InitCPDelOv3                                                    ","I","","","Unscaled value of CPDelOv3"
"2","10290","InitCPSBRProbeSameDBCo                                          ","I","","","Unscaled value of CPSBRProbeSameDBCo"
"2","10291","InitCPCNRProbeSameDBCo                                          ","I","","","Unscaled value of CPCNRProbeSameDBCo"
"2","10292","InitCPSBRProbeDiffDBCo                                          ","I","","","Unscaled value of CPSBRProbeDiffDBCo"
"2","10293","InitCPCNRProbeDiffDBCo                                          ","I","","","Unscaled value of CPCNRProbeDiffDBCo"
"2","10512","OptTableReadRate                                                ","C","","","Disk array read access rate for a table. Number of table block reads per second at assumed block size."
"2","10513","OptSpoolReadRate                                                ","C","","","Disk array read access rate for a spool. Number of spool block reads per second at assumed block size."
"2","10514","OptIndexReadRate                                                ","C","","","Disk array read access rate for an index. Number of index block reads per second at assumed block size."
"2","10515","OptTableWriteRate                                               ","C","","","Disk array write access rate for a table. Number of table block writes per second at assumed block size."
"2","10516","OptSpoolWriteRate                                               ","C","","","Disk array write access rate for a spool. Number of spool block writes per second at assumed block size."
"2","10517","OptIndexWriteRate                                               ","C","","","Disk array write access rate for an index. Number of index block writes per second at assumed block size."
"2","10600","OptByNetRedOvhd                                                 ","C","","","Defines the network row redistribution overhead cost, point-to-point message. Estimated number of milliseconds."
"2","10601","OptByNetRedCost                                                 ","C","","","Defines the network row redistribution cost per byte, point-to-point message. Estimated number of milliseconds."
"2","10602","OptByNetDupOvhd                                                 ","C","","","Defines the network row duplication overhead cost,  broadcast message. Estimated number of milliseconds."
"2","10603","OptByNetDupCost                                                 ","C","","","Defines the network row duplication cost per byte,  broadcast message. Estimated number of milliseconds."
"2","10620","OptRowAccessCost                                                ","C","","","The CPU cost of accessing a row in memory. Estimated number of milliseconds."
"2","10621","OptOutputRowCost                                                ","C","","","The CPU overhead cost for building an output row. Estimated number of milliseconds."
"2","10622","OptRedistributeCost                                             ","C","","","The CPU cost of redistributing a row. Estimated number of milliseconds."
"2","10623","OptSynonymCost                                                  ","C","","","The CPU cost of accessing a row by using an index. Estimated number of milliseconds."
"2","10624","OptRowIDCost                                                    ","C","","","The CPU cost of accessing a row thru a RowID list. Estimated number of milliseconds."
"2","10625","OptBMAndRowCost                                                 ","C","","","The CPU cost to AND two bit map rows of 16KB each. The bitmap consists of multiple bitmap rows. Estimated number of milliseconds."
"2","10626","OptBitCost                                                      ","C","","","The CPU cost to check or set bit map given a row ID. Estimated number of milliseconds."
"2","10627","OptCharFieldCost                                                ","C","","","The CPU cost of building a one character field. Estimated number of milliseconds."
"2","10628","OptNumFieldCost                                                 ","C","","","The CPU cost of building a single numeric field. Estimated number of milliseconds."
"2","10629","OptOvhdOfRowCompCost                                            ","C","","","The CPU cost of a sort row comparison. Estimated number of milliseconds."
"2","10630","OptBMWriteRowCost                                               ","C","","","The IO cost to write and then read a bit map row of 16KB to the spool. Estimated number of milliseconds."
"2","10650","BlockProcessOv                                                  ","C","","","Overhead term of the BPIO formula"
"2","10651","BlockProcessCf                                                  ","C","","","Coefficient of linear term in the BPIO formula"
"2","10654","AccessRowOv1                                                    ","C","","","Overhead term of the 1-st scan row access cost formula segment"
"2","10655","AccessRowCf1                                                    ","C","","","Coefficient of linear term in the 1-st scan row access cost formula segment"
"2","10656","AccessRowBd1                                                    ","C","","","Boundary value of the 1-st scan row access cost formula segment"
"2","10657","AccessRowOv2                                                    ","C","","","Overhead term of the 2-nd scan row access cost formula segment"
"2","10658","AccessRowCf2                                                    ","C","","","Coefficient of linear term in the 2-nd scan row access cost formula segment"
"2","10661","RowDupOv1                                                       ","C","","","Overhead term of the 1-st row duplication cost formula segment"
"2","10662","RowDupCf1                                                       ","C","","","Coefficient of linear term in the 1-st row duplication cost formula segment"
"2","10663","RowDupBd1                                                       ","C","","","Boundary value of the 1-st row duplication cost formula segment"
"2","10664","RowDupOv2                                                       ","C","","","Overhead term of the 2-nd row duplication cost formula segment"
"2","10665","RowDupCf2                                                       ","C","","","Coefficient of linear term in the 2-nd row duplication cost formula segment"
"2","10666","RowRedistOv                                                     ","C","","","Overhead term of the row redistribution cost formula"
"2","10667","RowRedistCf                                                     ","C","","","Coefficient of linear term in the row redistribution cost formula"
"2","10671","SortBufSize                                                     ","C","","","Sort buffer size in bytes for sort cost formula"
"2","10672","MergeSortOv                                                     ","C","","","Overhead cost per merge level for merge-sorting a row"
"2","10673","MergeSortCf                                                     ","C","","","Per byte cost per merge level for merge-sorting a row"
"2","10676","AggrCacheHitOv                                                  ","C","","","Overhead term of cache hit row access cost expression in aggregation cost formula"
"2","10677","AggrCacheHitCf                                                  ","C","","","Coefficient of linear term of cache hit row access cost expression in aggregation cost formula"
"2","10678","AggrCacheMissOv                                                 ","C","","","Overhead term of cache miss row access cost expression in aggregation cost formula"
"2","10679","AggrCacheMissCf                                                 ","C","","","Coefficient of linear term of cache miss row access cost expression in aggregation cost formula"
"2","10681","PIRowAccessCo                                                   ","C","","","Cost of positioning into a row in the PI access cost formula"
"2","10682","PIOvhdCo                                                        ","C","","","Overhead in the PI access cost formula"
"2","10683","USIOvhdCo                                                       ","C","","","Overhead in the USI access cost formula"
"2","10684","NUSIOvhdOv                                                      ","C","","","Overhead in the NUSI access cost formula"
"2","10685","NUSIOvhdCf                                                      ","C","","","Linear coefficient in the NUSI access cost formula"
"2","10686","BitMapBuildOvhdOv                                               ","C","","","Overhead term in the bit map build overhead cost formula"
"2","10687","BitMapBuildOvhdCf                                               ","C","","","Linear coefficient in the bit map build overhead cost formula"
"2","10688","BitMapBuildCf                                                   ","C","","","Coefficient of linear term in the bit map build cost formula"
"2","10689","BitMapCheckOv                                                   ","C","","","Overhead term in the bit map check cost formula"
"2","10690","BitMapCheckCf                                                   ","C","","","Coefficient of linear term in the bit map check cost formula"
"2","10691","BitMapWriteReadOv                                               ","C","","","Overhead term in the bit map write and read cost formula"
"2","10692","BitMapWriteReadCf                                               ","C","","","Coefficient of linear term in the bit map write and read cost formula"
"2","10693","RowID2BitMapOvhdOv                                              ","C","","","Overhead term in the rowid to bit map overhead cost formula"
"2","10694","RowID2BitMapOvhdCf                                              ","C","","","Linear coefficient in the rowid to bit map overhead cost formula"
"2","10695","RowID2BitMapCf                                                  ","C","","","Coefficient of linear term in the rowid to bitmap cost formula"
"2","10696","SpoolWriteI4Co                                                  ","C","","","CPU cost increment for integral numeric field"
"2","10697","SpoolWriteFloatCo                                               ","C","","","CPU cost increment for floating point numeric field"
"2","10698","SpoolWriteRowOv                                                 ","C","","","Overhead of building a spool output row"
"2","10699","SpoolWriteByteOv                                                ","C","","","Overhead cost for a string field"
"2","10700","SpoolWriteByteCf                                                ","C","","","Per-byte cost of a string field"
"2","10701","AddDateCo                                                       ","C","","","Cost for date type addition"
"2","10702","AddTimeCo                                                       ","C","","","Cost for time type addition"
"2","10703","AddTimeStampCo                                                  ","C","","","Cost for time stamp type addition"
"2","10704","AddDecimalCo                                                    ","C","","","Cost for decimal type addition"
"2","10705","AddRealCo                                                       ","C","","","Cost for real type addition"
"2","10706","AddIntegerCo                                                    ","C","","","Cost for integer type addition"
"2","10707","AddIntervalCo                                                   ","C","","","Cost for interval type addition"
"2","10708","AddInteger64Co                                                  ","C","","","Cost for 64 bits integer type addition"
"2","10709","SubstIntervalCo                                                 ","C","","","Cost for interval type substraction"
"2","10710","MultDecimalCo                                                   ","C","","","Cost for decimal  type multiplication"
"2","10711","MultRealCo                                                      ","C","","","Cost for real type multiplication"
"2","10712","MultIntegerCo                                                   ","C","","","Cost for integer type multiplication"
"2","10713","MultIntervalCo                                                  ","C","","","Cost for interval type multiplication"
"2","10714","DivDecimalCo                                                    ","C","","","Cost for decimal type division"
"2","10715","DivRealCo                                                       ","C","","","Cost for real type division"
"2","10716","DivIntegerCo                                                    ","C","","","Cost for integer type division"
"2","10717","DivIntervalCo                                                   ","C","","","Cost for interval type division"
"2","10718","ModDecimalCo                                                    ","C","","","Cost for decimal type modulo"
"2","10719","ModRealCo                                                       ","C","","","Cost for real type modulo"
"2","10720","ModIntegerCo                                                    ","C","","","Cost for integer type modulo"
"2","10721","ExponentCo                                                      ","C","","","Cost for exponent operation"
"2","10722","NegDecimalCo                                                    ","C","","","Cost for decimal type negation"
"2","10723","NegRealCo                                                       ","C","","","Cost for real type negation"
"2","10724","NegIntegerCo                                                    ","C","","","Cost for integer type negation"
"2","10725","AbsDecimalCo                                                    ","C","","","Cost for decimal type absolution"
